source_file,instance,family,family_group,scale,method,solver,configuration,metric,value
result_quantum_10customer.json,C105,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_service_time,900.0
result_quantum_10customer.json,C105,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_waiting_time,816.0333067413233
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,capacity_violations,0.0
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,computation_time,30.035628791956697
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,num_vehicles,2.0
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,time_window_violations,0.0
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_demand_served,150.0
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_distance,97.11624161199342
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_route_duration,1615.7812929345114
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_service_time,900.0
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_waiting_time,618.6650513225177
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,computation_time,31.642295333032962
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,num_vehicles,3.0
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_demand_served,150.0
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_distance,129.70772335097982
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_route_duration,2283.7812929345114
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_service_time,900.0
result_quantum_10customer.json,C106,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_waiting_time,1254.0735695835313
result_quantum_10customer.json,C106,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,capacity_violations,0.0
result_quantum_10customer.json,C106,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,computation_time,3.75562012498267
result_quantum_10customer.json,C106,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,num_vehicles,2.0
result_quantum_10customer.json,C106,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,time_window_violations,0.0
result_quantum_10customer.json,C106,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_demand_served,150.0
result_quantum_10customer.json,C106,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_distance,93.75900522722078
result_quantum_10customer.json,C106,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_route_duration,1827.7923119685443
result_quantum_10customer.json,C106,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_service_time,900.0
result_quantum_10customer.json,C106,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_waiting_time,834.0333067413233
result_quantum_10customer.json,C106,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,C106,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,computation_time,3.75345533300424
result_quantum_10customer.json,C106,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,num_vehicles,2.0
result_quantum_10customer.json,C106,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,C106,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_demand_served,150.0
result_quantum_10customer.json,C106,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_distance,93.75900522722078
result_quantum_10customer.json,C106,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_route_duration,1827.7923119685443
result_quantum_10customer.json,C106,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_service_time,900.0
result_quantum_10customer.json,C106,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_waiting_time,834.0333067413233
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,capacity_violations,0.0
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,computation_time,30.652784332982264
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,num_vehicles,3.0
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,time_window_violations,0.0
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_demand_served,150.0
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_distance,128.6764404404721
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_route_duration,1945.7923119685443
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_service_time,900.0
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_waiting_time,917.1158715280721
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,computation_time,30.709106749971397
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,num_vehicles,3.0
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_demand_served,150.0
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_distance,133.55700952954132
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_route_duration,2508.297069820358
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_service_time,900.0
result_quantum_10customer.json,C107,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_waiting_time,1474.7400602908165
result_quantum_10customer.json,C107,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,capacity_violations,0.0
result_quantum_10customer.json,C107,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,computation_time,3.759977917012293
result_quantum_10customer.json,C107,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,num_vehicles,2.0
result_quantum_10customer.json,C107,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,time_window_violations,0.0
result_quantum_10customer.json,C107,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_demand_served,150.0
result_quantum_10customer.json,C107,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_distance,93.75900522722078
result_quantum_10customer.json,C107,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_route_duration,1731.7923119685443
result_quantum_10customer.json,C107,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_service_time,900.0
result_quantum_10customer.json,C107,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_waiting_time,738.0333067413233
result_quantum_10customer.json,C107,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,C107,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,computation_time,3.763752792030573
result_quantum_10customer.json,C107,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,num_vehicles,2.0
result_quantum_10customer.json,C107,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,C107,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_demand_served,150.0
result_quantum_10customer.json,C107,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_distance,98.70125313068634
result_quantum_10customer.json,C107,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_route_duration,1731.7923119685443
result_quantum_10customer.json,C107,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_service_time,900.0
result_quantum_10customer.json,C107,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_waiting_time,733.0910588378578
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,capacity_violations,0.0
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,computation_time,30.720362666994333
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,num_vehicles,4.0
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,time_window_violations,0.0
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_demand_served,150.0
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_distance,175.3068925762774
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_route_duration,3095.507591338874
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_service_time,900.0
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_waiting_time,2020.2006987625969
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,computation_time,30.377434250025544
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,num_vehicles,2.0
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_demand_served,150.0
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_distance,99.56033184510966
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_route_duration,1590.3868442099752
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_service_time,900.0
result_quantum_10customer.json,C108,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_waiting_time,590.8265123648655
result_quantum_10customer.json,C108,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,capacity_violations,0.0
result_quantum_10customer.json,C108,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,computation_time,3.7620966249960475
result_quantum_10customer.json,C108,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,num_vehicles,2.0
result_quantum_10customer.json,C108,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,time_window_violations,0.0
result_quantum_10customer.json,C108,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_demand_served,150.0
result_quantum_10customer.json,C108,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_distance,93.75900522722078
result_quantum_10customer.json,C108,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_route_duration,1707.7923119685443
result_quantum_10customer.json,C108,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_service_time,900.0
result_quantum_10customer.json,C108,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_waiting_time,714.0333067413233
result_quantum_10customer.json,C108,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,C108,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,computation_time,3.757871999987401
result_quantum_10customer.json,C108,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,num_vehicles,2.0
result_quantum_10customer.json,C108,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,C108,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_demand_served,150.0
result_quantum_10customer.json,C108,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_distance,93.2687855022323
result_quantum_10customer.json,C108,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_route_duration,1707.7923119685443
result_quantum_10customer.json,C108,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_service_time,900.0
result_quantum_10customer.json,C108,C,C1,N10,Inflated,AveragePartitionSolver,N10 Inflated AveragePartitionSolver,total_waiting_time,714.5235264663118
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,capacity_violations,0.0
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,computation_time,30.74260499997763
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,num_vehicles,3.0
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,time_window_violations,0.0
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_demand_served,150.0
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_distance,143.88561982225437
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_route_duration,2331.632889040099
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_service_time,900.0
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,FullQubo,N10 Uncoarsened FullQubo,total_waiting_time,1287.7472692178449
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,capacity_violations,0.0
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,computation_time,30.374995665973984
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,num_vehicles,2.0
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,time_window_violations,0.0
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_demand_served,150.0
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_distance,110.48566175012462
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_route_duration,1833.2097897898675
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_service_time,900.0
result_quantum_10customer.json,C109,C,C1,N10,Uncoarsened,AveragePartitionSolver,N10 Uncoarsened AveragePartitionSolver,total_waiting_time,822.7241280397429
result_quantum_10customer.json,C109,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,capacity_violations,0.0
result_quantum_10customer.json,C109,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,computation_time,3.7643690419499762
result_quantum_10customer.json,C109,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,num_vehicles,2.0
result_quantum_10customer.json,C109,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,time_window_violations,0.0
result_quantum_10customer.json,C109,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_demand_served,150.0
result_quantum_10customer.json,C109,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_distance,93.75900522722078
result_quantum_10customer.json,C109,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_route_duration,1551.7923119685443
result_quantum_10customer.json,C109,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_service_time,900.0
result_quantum_10customer.json,C109,C,C1,N10,Inflated,FullQubo,N10 Inflated FullQubo,total_waiting_time,558.0333067413234
