comparison_type,context,group_label,source_file,instance,scale,solver,method,metric,value
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,RC202,N5,AveragePartitionSolver,Uncoarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,RC203,N5,AveragePartitionSolver,Uncoarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,RC204,N5,AveragePartitionSolver,Uncoarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,RC205,N5,AveragePartitionSolver,Uncoarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,RC206,N5,AveragePartitionSolver,Uncoarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,RC207,N5,AveragePartitionSolver,Uncoarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,RC208,N5,AveragePartitionSolver,Uncoarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C101,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C102,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C103,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C104,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C105,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C106,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C107,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C108,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C109,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C201,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C202,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C203,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C204,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C205,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C206,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C207,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,C208,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R101,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R102,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R103,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R104,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R105,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R106,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R107,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R108,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R109,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R110,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R111,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R112,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R201,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R202,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R203,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R204,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R205,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R206,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R207,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R208,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R209,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R210,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,R211,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC101,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC102,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC103,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC104,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC105,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC106,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC107,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC108,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC201,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC202,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC203,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC204,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC205,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC206,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC207,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Coarsened APS,result_quantum_5customer.json,RC208,N5,AveragePartitionSolver,Coarsened,time_window_violations,0.0
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C101,N5,AveragePartitionSolver,Uncoarsened,total_distance,81.38528316222167
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C102,N5,AveragePartitionSolver,Uncoarsened,total_distance,82.38054755581291
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C103,N5,AveragePartitionSolver,Uncoarsened,total_distance,83.70898271616782
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C104,N5,AveragePartitionSolver,Uncoarsened,total_distance,77.5405860470541
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C105,N5,AveragePartitionSolver,Uncoarsened,total_distance,79.53235559322964
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C106,N5,AveragePartitionSolver,Uncoarsened,total_distance,77.54058604705409
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C107,N5,AveragePartitionSolver,Uncoarsened,total_distance,72.6771003651736
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C108,N5,AveragePartitionSolver,Uncoarsened,total_distance,78.04957341556289
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C109,N5,AveragePartitionSolver,Uncoarsened,total_distance,81.55433126737637
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C201,N5,AveragePartitionSolver,Uncoarsened,total_distance,132.44690869493832
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C202,N5,AveragePartitionSolver,Uncoarsened,total_distance,133.64277130418816
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C203,N5,AveragePartitionSolver,Uncoarsened,total_distance,141.20444386566328
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C204,N5,AveragePartitionSolver,Uncoarsened,total_distance,121.6955748728431
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C205,N5,AveragePartitionSolver,Uncoarsened,total_distance,131.7578688454201
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C206,N5,AveragePartitionSolver,Uncoarsened,total_distance,132.7181674071982
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C207,N5,AveragePartitionSolver,Uncoarsened,total_distance,122.67283093183684
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,C208,N5,AveragePartitionSolver,Uncoarsened,total_distance,132.610369878663
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R101,N5,AveragePartitionSolver,Uncoarsened,total_distance,156.3510612611215
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R102,N5,AveragePartitionSolver,Uncoarsened,total_distance,157.2639593747764
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R103,N5,AveragePartitionSolver,Uncoarsened,total_distance,160.23464431885486
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R104,N5,AveragePartitionSolver,Uncoarsened,total_distance,141.84544319328486
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R105,N5,AveragePartitionSolver,Uncoarsened,total_distance,164.61911619076656
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R106,N5,AveragePartitionSolver,Uncoarsened,total_distance,160.23464431885486
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R107,N5,AveragePartitionSolver,Uncoarsened,total_distance,173.67326044294688
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R108,N5,AveragePartitionSolver,Uncoarsened,total_distance,174.99645156319005
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R109,N5,AveragePartitionSolver,Uncoarsened,total_distance,184.05059581537037
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R110,N5,AveragePartitionSolver,Uncoarsened,total_distance,179.12473425860318
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R111,N5,AveragePartitionSolver,Uncoarsened,total_distance,164.61911619076653
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R112,N5,AveragePartitionSolver,Uncoarsened,total_distance,188.1788785107835
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R201,N5,AveragePartitionSolver,Uncoarsened,total_distance,179.12473425860318
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R202,N5,AveragePartitionSolver,Uncoarsened,total_distance,168.38117665550467
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R203,N5,AveragePartitionSolver,Uncoarsened,total_distance,195.5340353267737
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R204,N5,AveragePartitionSolver,Uncoarsened,total_distance,156.84838756593095
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R205,N5,AveragePartitionSolver,Uncoarsened,total_distance,178.95073413024585
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R206,N5,AveragePartitionSolver,Uncoarsened,total_distance,171.35400563376757
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R207,N5,AveragePartitionSolver,Uncoarsened,total_distance,159.34164250346757
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R208,N5,AveragePartitionSolver,Uncoarsened,total_distance,150.65587173079265
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R209,N5,AveragePartitionSolver,Uncoarsened,total_distance,173.67326044294688
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R210,N5,AveragePartitionSolver,Uncoarsened,total_distance,174.74284097305312
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,R211,N5,AveragePartitionSolver,Uncoarsened,total_distance,178.70916244975777
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,RC101,N5,AveragePartitionSolver,Uncoarsened,total_distance,179.82651467699162
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,RC102,N5,AveragePartitionSolver,Uncoarsened,total_distance,164.97028891485076
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,RC103,N5,AveragePartitionSolver,Uncoarsened,total_distance,101.77531907794679
pairwise,result_quantum_5customer | N5 | APS,Uncoarsened APS,result_quantum_5customer.json,RC104,N5,AveragePartitionSolver,Uncoarsened,total_distance,171.6284756498061
